subgroup_family,subgroup_name,subgroup_value,admissions,readmissions,readmission_rate,mean_predicted_probability,threshold,roc_auc,pr_auc_average_precision,brier_score,precision,recall_sensitivity,specificity,f1_score,balanced_accuracy,true_negatives,false_positives,false_negatives,true_positives,model_variant,threshold_role,threshold_selection_metric,training_rows,training_events,test_rows,test_events,common_id_rows,local_matrix_test_rows,selected_threshold,threshold_selection_note,selected_threshold_training_f1,selected_threshold_training_precision,selected_threshold_training_recall,target_recall,selected_threshold_training_specificity,selected_threshold_training_predicted_positive_rate
age_subgroup_training,age_under_40,subgroup_only_lightgbm_training_f1_threshold,11027,2379,0.21574317584111727,0.346922445788047,0.55,0.8514658500081076,0.7081824392942806,0.13170962699500002,0.5923016496465043,0.6338797814207651,0.8799722479185939,0.6123857868020305,0.7569260146696795,7610,1038,871,1508,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,45580,10284,11027,2379,11027,11027,0.55,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.7766059443911792,0.731990704879938,0.8270128354725788,,,
age_subgroup_training,age_under_40,subgroup_only_lightgbm_training_recall_60_threshold,11027,2379,0.21574317584111727,0.346922445788047,0.73,0.8514658500081076,0.7081824392942806,0.13170962699500002,0.7593833780160858,0.4762505254308533,0.9584875115633672,0.5853784551795401,0.7173690184971102,8289,359,1246,1133,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,45580,10284,11027,2379,11027,11027,0.73,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.7054031117397453,0.8434582600460019,0.6061843640606768,0.6,0.9672200815956482,0.16215445370776657
age_subgroup_training,age_under_40,subgroup_only_lightgbm_training_recall_70_threshold,11027,2379,0.21574317584111727,0.346922445788047,0.66,0.8514658500081076,0.7081824392942806,0.13170962699500002,0.693426724137931,0.5409836065573771,0.934204440333025,0.6077922077922078,0.737594023445201,8079,569,1092,1287,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,45580,10284,11027,2379,11027,11027,0.66,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.7488461339003267,0.80231136792977,0.7020614546868923,0.7,0.9495976881233001,0.19743308468626591
age_subgroup_training,age_under_40,subgroup_only_lightgbm_training_recall_80_threshold,11027,2379,0.21574317584111727,0.346922445788047,0.57,0.8514658500081076,0.7081824392942806,0.13170962699500002,0.6126760563380281,0.6216897856242118,0.8918825161887142,0.6171500104318798,0.7567861509064631,7713,935,900,1479,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,45580,10284,11027,2379,11027,11027,0.57,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.7757026799887945,0.7460930483204599,0.8077596266044341,0.8,0.9199059383499547,0.24427380430013163
age_subgroup_training,age_40_to_64,saved_global_model,21361,4796,0.22452132390805674,0.2947682264397146,0.38,0.7967759504789055,0.6105544594550312,0.13618423797249768,0.515360843483003,0.591117597998332,0.8390582553576819,0.5506458191706323,0.7150879266780069,13899,2666,1961,2835,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,21361,4796,21361,21361,,,,,,,,
age_subgroup_training,age_40_to_64,subgroup_only_lightgbm_fixed_threshold,21361,4796,0.22452132390805674,0.40868556088010904,0.38,0.7908491506278372,0.5966702527230417,0.1714957624030922,0.37734138972809667,0.7812760633861552,0.626743133111983,0.5088958305038707,0.7040095982490691,10382,6183,1049,3747,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,87055,19216,21361,4796,21361,21361,,,,,,,,
age_subgroup_training,age_40_to_64,subgroup_only_lightgbm_training_f1_threshold,21361,4796,0.22452132390805674,0.40868556088010904,0.54,0.7908491506278372,0.5966702527230417,0.1714957624030922,0.49614576033637003,0.5904920767306089,0.8263809236341684,0.5392231530845393,0.7084365001823887,13689,2876,1964,2832,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,87055,19216,21361,4796,21361,21361,0.54,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.6470588235294118,0.587451180166412,0.7201290591174022,,,
age_subgroup_training,age_40_to_64,subgroup_only_lightgbm_training_recall_60_threshold,21361,4796,0.22452132390805674,0.40868556088010904,0.61,0.7908491506278372,0.5966702527230417,0.1714957624030922,0.5618937644341802,0.5072977481234362,0.885481436764262,0.5332018408941486,0.6963895924438491,14668,1897,2363,2433,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,87055,19216,21361,4796,21361,21361,0.61,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.6294656037791556,0.6499639709550469,0.6102206494587843,0.6,0.9069119533011984,0.2072368043191086
age_subgroup_training,age_40_to_64,subgroup_only_lightgbm_training_recall_70_threshold,21361,4796,0.22452132390805674,0.40868556088010904,0.55,0.7908491506278372,0.5966702527230417,0.1714957624030922,0.5061750817290229,0.5811092577147623,0.8358587383036523,0.5410599883517764,0.7084839980092072,13846,2719,2009,2787,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,87055,19216,21361,4796,21361,21361,0.55,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.6463446630888491,0.5966356950988595,0.7050895087427144,0.7,0.8649744247409308,0.2608580782264086
age_subgroup_training,age_40_to_64,subgroup_only_lightgbm_training_recall_80_threshold,21361,4796,0.22452132390805674,0.40868556088010904,0.47,0.7908491506278372,0.5966702527230417,0.1714957624030922,0.44100895036615134,0.6780650542118432,0.7511620887413221,0.5344289235825801,0.7146135714765827,12443,4122,1544,3252,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,87055,19216,21361,4796,21361,21361,0.47,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.633469620227416,0.519986642177325,0.8103143213988343,0.8,0.7881159804832029,0.3439779449773132
age_subgroup_training,age_65plus,saved_global_model,14783,2144,0.14503145504971926,0.20726665971610103,0.38,0.7348735420334832,0.3907978845348333,0.11231435550334999,0.45161290322580644,0.2677238805970149,0.9448532320594983,0.33616398243045387,0.6062885563282566,11942,697,1570,574,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,14783,2144,14783,14783,,,,,,,,
age_subgroup_training,age_65plus,subgroup_only_lightgbm_fixed_threshold,14783,2144,0.14503145504971926,0.38210961421393,0.38,0.721430343830338,0.3696124339738234,0.17417715097141068,0.22252510760401722,0.7234141791044776,0.5712477252947227,0.3403554970375247,0.6473309521996001,7220,5419,593,1551,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,58685,8539,14783,2144,14783,14783,,,,,,,,
age_subgroup_training,age_65plus,subgroup_only_lightgbm_training_f1_threshold,14783,2144,0.14503145504971926,0.38210961421393,0.57,0.721430343830338,0.3696124339738234,0.17417715097141068,0.35704637550652857,0.36986940298507465,0.8870163778779967,0.3633447880870561,0.6284428904315357,11211,1428,1351,793,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,58685,8539,14783,2144,14783,14783,0.57,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.6630282239201621,0.5960747663551402,0.7469258695397587,,,
age_subgroup_training,age_65plus,subgroup_only_lightgbm_training_recall_60_threshold,14783,2144,0.14503145504971926,0.38210961421393,0.62,0.721430343830338,0.3696124339738234,0.17417715097141068,0.406186953597848,0.28171641791044777,0.9301368779175567,0.3326907188102451,0.6059266479140022,11756,883,1540,604,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,58685,8539,14783,2144,14783,14783,0.62,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.6403328910867205,0.660077085664553,0.6217355662255534,0.6,0.9454792007338572,0.13705376160858823
age_subgroup_training,age_65plus,subgroup_only_lightgbm_training_recall_70_threshold,14783,2144,0.14503145504971926,0.38210961421393,0.58,0.721430343830338,0.3696124339738234,0.17417715097141068,0.3674757281553398,0.3530783582089552,0.8969064008228499,0.36013320647002856,0.6249923795159026,11336,1303,1387,757,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,58685,8539,14783,2144,14783,14783,0.58,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.6615368173559901,0.6083538083538084,0.7249092399578405,0.7,0.9205320464244406,0.1733833177132146
age_subgroup_training,age_65plus,subgroup_only_lightgbm_training_recall_80_threshold,14783,2144,0.14503145504971926,0.38210961421393,0.54,0.721430343830338,0.3696124339738234,0.17417715097141068,0.32669322709163345,0.4207089552238806,0.8529155787641427,0.3677879714576962,0.6368122669940116,10780,1859,1242,902,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,58685,8539,14783,2144,14783,14783,0.54,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.6553026725847577,0.5490149537146927,0.8126244290900574,0.8,0.8863319108204044,0.21537019681349578
age_subgroup_training,age_70plus,saved_global_model,11090,1520,0.13706041478809738,0.1997069654854726,0.38,0.73191538799978,0.37847726345749133,0.10776774402233727,0.4604767879548306,0.24144736842105263,0.955067920585162,0.31678895123003886,0.5982576445031074,9140,430,1153,367,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,11090,1520,11090,11090,,,,,,,,
age_subgroup_training,age_70plus,subgroup_only_lightgbm_fixed_threshold,11090,1520,0.13706041478809738,0.36680758551860515,0.38,0.7080317466864654,0.3443561316296,0.1677489484915148,0.21300448430493274,0.6875,0.596551724137931,0.32524120759414876,0.6420258620689655,5709,3861,475,1045,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,43491,5952,11090,1520,11090,11090,,,,,,,,
age_subgroup_training,age_70plus,subgroup_only_lightgbm_training_f1_threshold,11090,1520,0.13706041478809738,0.36680758551860515,0.58,0.7080317466864654,0.3443561316296,0.1677489484915148,0.35837245696400627,0.3013157894736842,0.9143155694879833,0.3273766976411723,0.6078156794808338,8750,820,1062,458,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,43491,5952,11090,1520,11090,11090,0.58,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.7493005906123718,0.6970792365529208,0.8099798387096774,,,
age_subgroup_training,age_70plus,subgroup_only_lightgbm_training_recall_60_threshold,11090,1520,0.13706041478809738,0.36680758551860515,0.65,0.7080317466864654,0.3443561316296,0.1677489484915148,0.45095168374816985,0.2026315789473684,0.9608150470219435,0.2796187017703132,0.581723312984656,9195,375,1212,308,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,43491,5952,11090,1520,11090,11090,0.65,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.691787991245599,0.7976739082729866,0.6107190860215054,0.6,0.9754388769013559,0.10478029937228392
age_subgroup_training,age_70plus,subgroup_only_lightgbm_training_recall_70_threshold,11090,1520,0.13706041478809738,0.36680758551860515,0.62,0.7080317466864654,0.3443561316296,0.1677489484915148,0.401330376940133,0.2381578947368421,0.9435736677115988,0.2989265070189926,0.5908657812242204,9030,540,1158,362,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,43491,5952,11090,1520,11090,11090,0.62,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.7336464857341684,0.7606421356421357,0.7085013440860215,0.7,0.9646500972322118,0.1274746499275712
age_subgroup_training,age_70plus,subgroup_only_lightgbm_training_recall_80_threshold,11090,1520,0.13706041478809738,0.36680758551860515,0.58,0.7080317466864654,0.3443561316296,0.1677489484915148,0.35837245696400627,0.3013157894736842,0.9143155694879833,0.3273766976411723,0.6078156794808338,8750,820,1062,458,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,43491,5952,11090,1520,11090,11090,0.58,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.7493005906123718,0.6970792365529208,0.8099798387096774,0.8,0.9441913743040571,0.15902140672782875
