processed_feature_name,feature_importance
num__late_lab_activity_without_followup_flag,0.0004370335
num__sodium_lab_rate_of_change_per_day,0.0004362263
cat__last_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),0.00043617727
num__mean_bp_arterial_vital_min_value,0.0004332162
num__num_distinct_specimen_types,0.0004331848
num__platelet_lab_first_value,0.0004315794
num__platelet_lab_max_value,0.00043078433
num__previous_nonpsych_admissions,0.0004304425
num__home_discharge_without_discharge_planning_order_flag,0.00043035843
num__antipsychotic_prescription_count,0.0004287866
num__num_lab_events_last_48h_before_discharge,0.000428704
num__late_discharge_admin_order_share_last_12h,0.00042851077
num__previous_psych_admissions_14d,0.00042666946
num__glucose_lab_std_value,0.00042575604
num__physical_comorbidity_count,0.00042529963
num__systolic_bp_arterial_vital_relative_range,0.00042428693
num__had_benzodiazepine_order,0.0004234275
num__late_imaging_order_share_last_12h,0.00042293037
num__late_psych_safety_orders_last_6h,0.00042291355
num__had_lockout_interval_order,0.00042149532
num__glucose_lab_mean_value,0.00042136872
num__previous_admission_had_late_medication_orders,0.000421187
num__glucose_lab_value_range,0.00042117827
num__new_orders_last_24h_per_hospital_day,0.00042101336
num__num_prn_psychotropic_orders,0.00042086848
num__medicaid_flag,0.00042070946
num__self_harm_without_aftercare_or_safety_plan_flag,0.0004205356
num__older_medical_complexity_score,0.0004203547
num__lab_tests_per_hospital_day,0.00042006423
num__platelet_lab_first_72h_max,0.00041918427
num__glucose_lab_first_72h_mean,0.00041764995
num__previous_nonpsych_admissions_180d,0.00041718426
num__prescriptions_per_hospital_day,0.00041649633
num__home_discharge_low_aftercare_quality_flag,0.00041572118
num__discontinued_pharmacy_orders_per_hospital_day,0.00041547077
num__creatinine_lab_mean_value,0.00041433124
num__std_previous_admission_gap_days_filled,0.00041393982
cat__discharge_location_grouped_Facility / rehab / long-term care,0.00041332707
num__hemoglobin_lab_first_24h_min,0.00041273335
num__hemoglobin_lab_last_to_first_ratio,0.00041261915
num__order_activity_last_12h_to_total_ratio,0.00041236848
num__previous_ed_visits_365d,0.00041213838
num__home_discharge_with_discharge_planning_order_flag,0.00041200372
num__platelet_lab_first_72h_mean,0.00041162988
num__hemoglobin_lab_first_24h_mean,0.00040938795
num__wbc_lab_last_value,0.00040921374
num__ed_length_of_stay_hours_filled,0.00040872546
num__smi_home_discharge_no_followup_flag,0.00040838183
num__spo2_72h_std,0.00040815817
num__creatinine_lab_first_72h_mean,0.0004074382
num__hemoglobin_lab_first_24h_max,0.00040687766
num__num_iv_prescription_rows,0.00040687597
num__first_order_hours_from_admission_filled,0.00040668692
num__previous_ed_visits_90d,0.00040624783
num__systolic_bp_arterial_vital_value_change,0.0004055823
num__hemoglobin_lab_first_72h_mean,0.00040507707
num__has_substance_use,0.00040443655
num__microbiology_test_count,0.0004039242
num__wbc_lab_rate_of_change_per_day,0.00040356797
num__urea_nitrogen_lab_first_24h_mean,0.00040314725
num__previous_total_admissions,0.0004019517
num__poe_order_density_first_72h,0.00040124485
cat__psych_diagnosis_burden_category_3-4 diagnoses,0.00040068885
num__num_provider_order_changes,0.00040037162
num__wbc_lab_first_24h_min,0.00040017036
num__num_unique_hcpcs_codes,0.00039997417
num__substance_use_home_discharge_no_followup_flag,0.00039948954
num__recent_psych_admission_90d_x_substance_use,0.00039944347
num__late_medical_to_psych_order_ratio_last_12h,0.00039890077
num__creatinine_lab_last_to_first_ratio,0.0003980616
num__num_unique_procedure_codes,0.00039774616
num__respiratory_rate_vital_rate_of_change_per_day,0.0003973543
num__urea_nitrogen_lab_first_24h_min,0.00039706583
num__num_orders_first_24h,0.000396868
num__max_previous_los_days_filled,0.00039635558
num__platelet_lab_value_change,0.00039607228
num__mean_previous_los_days_filled,0.00039559623
num__antidepressant_antipsychotic_combination,0.00039483103
num__wbc_lab_mean_value,0.00039417172
num__has_previous_nonpsych_admission,0.00039398065
num__transfer_admission_with_psych_history_flag,0.00039392372
num__had_antipsychotic,0.00039349296
num__wbc_lab_min_value,0.00039342517
num__platelet_lab_mean_value,0.00039269892
num__platelet_lab_rate_of_change_per_day,0.0003921876
num__potassium_lab_mean_value,0.0003916612
num__mean_bp_noninvasive_vital_mean_value,0.00039153456
num__creatinine_lab_first_24h_mean,0.00039115158
num__num_unique_order_types,0.000391015
num__num_iv_route_pharmacy_orders,0.0003909954
num__platelet_lab_std_value,0.00039079748
num__time_between_last_two_admissions_days,0.00039038085
num__creatinine_lab_coefficient_of_variation,0.0003899048
num__emar_total_delay_hours,0.00038988076
