processed_feature_name,clean_train_nonzero_count,clean_test_nonzero_count,clean_train_nonzero_percent,clean_test_nonzero_percent,all_zero_train,near_zero_train,core_rapid_trial_keep,clinically_relevant_extra_candidate,explicit_aftercare_addback_candidate,rapid_trial_mean_abs_shap,high_recent_shap_signal,extra_keep_after_sparsity_check,keep_in_primary_reduced_matrix,primary_reduced_selection_reason
cat__discharge_location_CHRONIC/LONG TERM ACUTE CARE,3474,795,1.8158059795107673,1.6853575289902694,False,False,True,False,False,7.530610309913754e-05,False,False,True,kept_rapid_trial_core
cat__discharge_location_HEALTHCARE FACILITY,19,7,0.009931005644992682,0.014839626041423757,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__discharge_location_HOME,58034,14459,30.3334727158687,30.65230756184944,False,False,True,False,False,0.0002007968117768051,False,False,True,kept_rapid_trial_core
cat__discharge_location_HOME HEALTH CARE,33080,8114,17.29040351243989,17.20124652858748,False,False,True,False,False,0.001753630651063411,False,False,True,kept_rapid_trial_core
cat__discharge_location_OTHER FACILITY,897,224,0.46884800334518084,0.4748680333255602,False,False,True,False,False,0.0005638080814878606,False,False,True,kept_rapid_trial_core
cat__discharge_location_PSYCH FACILITY,2362,571,1.2345808070248798,1.2104894956647092,False,False,True,False,False,0.0008597970189836161,False,False,True,kept_rapid_trial_core
cat__discharge_location_REHAB,4882,1244,2.5517457662554883,2.637213542218736,False,False,True,False,False,0.0002278344825314333,False,False,True,kept_rapid_trial_core
cat__discharge_location_SKILLED NURSING FACILITY,22542,5597,11.782354171022371,11.865340993406965,False,False,True,False,False,0.0001599988842831029,False,False,True,kept_rapid_trial_core
cat__discharge_location_Unknown,56081,13650,29.31266987246498,28.937270780776323,False,False,True,False,False,0.00131266574043136,False,False,True,kept_rapid_trial_core
cat__discharge_location_Unknown / not modelled,6433,1605,3.36242943759147,3.4025142566407327,False,False,True,False,False,0.08920741679506357,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
cat__insurance_Medicaid,48790,11809,25.501777127325948,25.03444913188188,False,False,True,False,False,0.003051175405838415,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
cat__insurance_Medicare,84938,21195,44.39577670917834,44.932267706853786,False,False,False,False,False,0.0001316646422404494,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__insurance_No charge,34,7,0.01777127325946059,0.014839626041423757,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__insurance_Other,4900,1115,2.5611540873928496,2.3637404337410697,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__insurance_Private,48063,11924,25.121785490278068,25.278242988276695,False,False,True,False,False,0.002539891839083406,False,False,True,kept_rapid_trial_core
cat__insurance_Unknown,4595,1121,2.4017353125653353,2.3764601132051473,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_American Sign Language,220,46,0.11499059167886264,0.09751754255792754,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Amharic,49,5,0.025611540873928498,0.010599732886731255,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Arabic,162,51,0.0846748902362534,0.1081172754446588,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Armenian,27,15,0.014112481706042233,0.03179919866019376,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Bengali,14,7,0.007317583106836713,0.014839626041423757,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Chinese,1099,308,0.574430273886682,0.6529435458226452,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_English,177160,43738,92.5987873719423,92.72222339997032,False,False,False,False,False,2.860103507875109e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_French,57,12,0.02979301693497805,0.02543935892815501,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Haitian,624,159,0.3261551327618649,0.3370715057980539,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Hindi,38,17,0.019862011289985364,0.036039091814886265,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Italian,290,60,0.1515785072130462,0.12719679464077505,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Japanese,37,9,0.01933932678235417,0.01907951919611626,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Kabuverdianu,1042,294,0.544637256951704,0.6232642937397977,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Khmer,78,7,0.040769391595233115,0.014839626041423757,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Korean,86,19,0.044950867656282666,0.04027898496957877,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Modern Greek (1453-),253,69,0.13223918043069202,0.1462763138368913,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Other,300,81,0.15680535228935813,0.17171567276504632,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Persian,158,19,0.08258415220572862,0.04027898496957877,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Polish,164,11,0.08572025925151579,0.023319412350808758,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Portuguese,740,186,0.38678653564708343,0.3943100633864027,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Russian,2395,569,1.2518293957767093,1.2062496025100167,False,False,False,False,False,2.563405001721046e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Somali,40,17,0.020907380305247754,0.036039091814886265,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Spanish,5730,1361,2.9949822287267405,2.8852472917682475,False,False,False,False,False,3.890717925969511e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Thai,60,5,0.03136107045787163,0.010599732886731255,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
cat__language_Unknown,284,64,0.14844240016725904,0.13567658095016005,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__language_Vietnamese,213,42,0.11133180012544429,0.08903775624854254,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__marital_status_DIVORCED,17442,4289,9.116663182103283,9.09245087023807,False,False,False,False,False,0.0009219362227486415,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__marital_status_MARRIED,58566,14808,30.611540873928497,31.392168917343284,False,False,False,False,False,0.0007923542344529119,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__marital_status_SINGLE,91140,22190,47.637466025507,47.04161455131331,False,False,True,False,False,0.00156313940439278,False,False,True,kept_rapid_trial_core
cat__marital_status_Unknown,5537,1389,2.89410411875392,2.9446057959339424,False,False,True,False,False,0.01319171587867982,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
cat__marital_status_WIDOWED,18635,4495,9.740225799707297,9.529159865171398,False,False,False,False,False,0.0001406270192427601,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_AMERICAN INDIAN/ALASKA NATIVE,439,101,0.2294584988500941,0.21411460431197135,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_ASIAN,1769,456,0.9246288939995818,0.9666956392698904,False,False,False,False,False,0.000212220610356534,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_ASIAN - ASIAN INDIAN,365,105,0.19077984528538575,0.22259439062135633,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_ASIAN - CHINESE,1262,374,0.6596278486305666,0.7928600199274978,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_ASIAN - KOREAN,209,44,0.1092410620949195,0.09327764940323503,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_ASIAN - SOUTH EAST ASIAN,373,68,0.1949613213464353,0.14415636725954506,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_BLACK/AFRICAN,1011,324,0.5284340372151369,0.6868626910601853,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_BLACK/AFRICAN AMERICAN,26792,6481,14.003763328454944,13.739373767781052,False,False,False,False,False,0.001064541257227451,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_BLACK/CAPE VERDEAN,1540,368,0.8049341417520385,0.7801403404634203,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_BLACK/CARIBBEAN ISLAND,882,226,0.46100773573071296,0.4791079264802527,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC OR LATINO,2676,550,1.3987037424210746,1.165970617540438,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - CENTRAL AMERICAN,154,49,0.08049341417520385,0.10387738228996629,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - COLUMBIAN,269,83,0.14060213255279114,0.17595556591973882,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - CUBAN,257,78,0.1343299184612168,0.16535583303300758,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - DOMINICAN,1744,440,0.911561781308802,0.9327764940323504,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - GUATEMALAN,445,117,0.23259460589588124,0.24803374954951135,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - HONDURAN,252,50,0.13171649592306084,0.10599732886731254,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - MEXICAN,284,108,0.14844240016725904,0.2289542303533951,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - PUERTO RICAN,4588,1226,2.3980765210119173,2.5990545038265034,False,False,False,False,False,5.774346857174227e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_HISPANIC/LATINO - SALVADORAN,376,90,0.19652937486932887,0.19079519196116257,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_MULTIPLE RACE/ETHNICITY,165,90,0.08624294375914698,0.19079519196116257,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,230,35,0.12021743675517457,0.07419813020711878,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_OTHER,5981,1419,3.12617604014217,3.00820419325433,False,False,True,False,False,0.00248455200677202,False,False,True,kept_rapid_trial_core
cat__race_PATIENT DECLINED TO ANSWER,545,122,0.28486305665900064,0.2586334824362426,False,False,False,False,False,0.0004541198942886621,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_PORTUGUESE,784,248,0.40978465398285596,0.5257467511818702,False,False,False,False,False,0.0001303792232647538,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_SOUTH AMERICAN,203,30,0.10610495504913234,0.06359839732038752,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_UNABLE TO OBTAIN,1189,279,0.6214718795734895,0.591465095079604,False,False,True,False,False,0.001599419397469469,False,False,True,kept_rapid_trial_core
cat__race_UNKNOWN,5013,1278,2.6202174367551745,2.7092917258485087,False,False,True,False,False,0.01879249475429134,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
cat__race_WHITE,123548,30368,64.57662554881874,64.37853766085095,False,False,True,False,False,0.001529050023182489,False,False,True,kept_rapid_trial_core
cat__race_WHITE - BRAZILIAN,378,80,0.19757474388459126,0.16959572618770008,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_WHITE - EASTERN EUROPEAN,704,122,0.36796989337236047,0.2586334824362426,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_WHITE - OTHER EUROPEAN,4865,1262,2.542860129625758,2.6753725806109685,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__race_WHITE - RUSSIAN,2028,500,1.060004181476061,1.0599732886731255,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__first_icu_careunit_Cardiac Vascular Intensive Care Unit (CVICU),3820,946,1.9966548191511604,2.0054694621695535,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__first_icu_careunit_Coronary Care Unit (CCU),3399,781,1.7766046414384278,1.6556782769074219,False,False,False,False,False,0.0001862451225643402,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__first_icu_careunit_Intensive Care Unit (ICU),7,6,0.0036587915534183565,0.012719679464077505,False,True,False,False,False,0.0,False,False,False,removed_near_zero_unless_core
