processed_feature_name,model_family,model_name,model_mean_abs_shap,model_mean_signed_shap
num__respiratory_rate_vital_mean_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__spo2_vital_mean_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__systolic_bp_arterial_vital_mean_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__systolic_bp_noninvasive_vital_mean_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__heart_rate_vital_min_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__mean_bp_arterial_vital_min_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__mean_bp_noninvasive_vital_min_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__respiratory_rate_vital_min_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__spo2_vital_min_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__systolic_bp_arterial_vital_min_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__systolic_bp_noninvasive_vital_min_value_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__heart_rate_vital_value_change_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__mean_bp_arterial_vital_value_change_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__mean_bp_noninvasive_vital_value_change_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__respiratory_rate_vital_value_change_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__spo2_vital_value_change_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__systolic_bp_arterial_vital_value_change_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__systolic_bp_noninvasive_vital_value_change_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__previous_psych_admissions,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.025651963233202554,0.0057894990373137025
num__has_previous_psych_admission,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__days_since_previous_psych_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.03066060035829761,0.0038764281272399195
num__recent_psych_admission_30d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000613562659525495,8.537621625790727e-05
num__recent_psych_admission_90d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00011562469915215012,-3.370374084335531e-05
num__recent_psych_admission_365d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0027521022326456924,0.0017662645486575762
num__has_previous_hospital_admission,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0012203318825486052,9.629748667205327e-05
num__has_previous_nonpsych_admission,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0004319646003379788,-2.7510959728914673e-05
num__has_multiple_previous_hospital_admissions,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__admission_year,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.007874546473862199,-2.6751981667762775e-06
num__admission_month,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0019556050924304995,0.0006022664573053987
num__admission_dayofweek,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001986439081176468,6.471636626217611e-05
num__weekend_admission,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00018745824246385349,5.785078798024451e-06
num__admission_hour,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.007755115432756051,0.00021204905874446897
num__night_admission,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009352514607397051,1.777569227116089e-05
num__discharge_hour,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.04618861419028071,0.028165778667541615
num__discharge_month,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.006320998310154191,-0.0005974014624863547
num__discharge_dayofweek,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.006258091962895825,6.620443267236704e-05
num__weekend_discharge,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,9.080266645842346e-05,-8.280440124821658e-07
num__friday_discharge,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00018920704206081647,1.3330075190234797e-05
num__night_discharge,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0030774807737359664,0.0008518161552787309
num__discharged_home_with_services_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.004985434572647731,-0.00026345358371975653
num__discharged_home_without_services_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009385459467286743,0.00018651756707474911
num__discharged_to_rehab_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002848950926377635,2.9173562986402214e-05
num__discharged_to_snf_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00038813336349076486,2.417705219767551e-06
num__discharged_to_acute_hospital_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0026087390916796063,0.0011959576532190824
num__discharged_to_residential_care_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__discharged_to_psych_facility_or_transfer_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.014027350624450218,0.010210618529659952
num__admitted_from_ed_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.003133195088753165,8.089256966959956e-05
num__admitted_from_clinic_referral_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00032645026204773344,9.926329258854008e-05
num__admitted_from_emergency_transfer_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0016464544703765614,2.5142901705084132e-05
num__admission_source_high_acuity_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0014187773467828212,0.0001481245808662316
num__psych_diagnosis_group_count,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.026977082421311853,0.004191893671012439
num__has_multiple_psych_diagnosis_groups,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.014394413247259135,0.0018148943742901092
num__has_severe_mental_illness,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0019828404225048393,0.0006580223222771364
num__high_drg_severity,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006058917668889688,-2.365693734983079e-05
num__high_drg_mortality,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__high_service_transfer_burden,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__multiple_services,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,2.8983418935261295e-05,-1.0000065713988472e-06
num__high_physical_transfer_burden,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__multiple_careunits,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00023370818345260904,4.244785607718132e-05
num__had_careunit_transfer,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__high_procedure_burden,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,9.502893626088425e-05,-4.2054292477160784e-05
num__multiple_procedure_codes,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00016757113050034215,-2.8604826560311687e-05
num__has_any_psych_medication,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__has_any_prescription,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__polypharmacy_5plus,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__polypharmacy_10plus,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__antidepressant_antipsychotic_combination,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,8.599597402191458e-05,-2.2399283242913253e-06
num__mood_stabiliser_antipsychotic_combination,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00010140795936912966,-7.58670903051095e-07
num__num_labs_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006735937314533204,0.00042716259540606877
num__num_abnormal_labs,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002668011790474101,0.0001903742716238378
num__any_abnormal_lab,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__num_lab_value_missing_indicators,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005317029820618743,6.657497529838558e-07
num__electrolyte_abnormality_count,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007151870622558045,-5.335815552539995e-05
num__any_electrolyte_abnormality,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__renal_lab_abnormality,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00012750714667188353,2.542046140999916e-05
num__hematology_lab_abnormality,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,6.991233965871942e-05,5.7869258576780004e-06
num__prolonged_icu_stay_3plus_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__prolonged_icu_stay_7plus_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,5.827997884025255e-05,2.3936891695067203e-05
num__num_vital_types_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__num_vital_value_missing_indicators,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__tachycardia_indicator,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,1.9702220479335193e-05,-7.227114007329835e-06
num__severe_tachycardia_indicator,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__tachypnoea_indicator,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__hypoxia_indicator,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__minimum_systolic_bp,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001256784609724757,2.2259543521230208e-05
num__minimum_mean_bp,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007399658832486697,0.00033011129412248587
num__hypotension_indicator,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__physiological_instability_score,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00013549615676412786,0.00012922752795840306
num__heart_rate_72h_mean,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005885167479030359,-3.134395862944405e-05
num__heart_rate_72h_min,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006285463871894405,6.540060482854053e-05
num__heart_rate_72h_max,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006789504601796063,-7.774443958168222e-05
num__heart_rate_72h_std,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001619319544224394,0.00013057480018594967
num__heart_rate_72h_observed_hours,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0004413434324931861,0.00018620116461539268
num__mean_bp_arterial_72h_mean,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,2.8847505771563865e-05,-8.403511705652954e-06
num__mean_bp_arterial_72h_min,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00020392236203874262,-6.834738926202612e-06
num__mean_bp_arterial_72h_max,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,5.891416909328156e-05,-3.1154977600774684e-06
num__mean_bp_arterial_72h_std,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,9.599760420836094e-05,-2.8341694277129997e-05
num__mean_bp_arterial_72h_observed_hours,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00029615400720017115,3.3086398150409765e-05
num__mean_bp_noninvasive_72h_mean,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003356184504148121,-2.251636124652422e-05
num__mean_bp_noninvasive_72h_min,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0029356534911690983,0.0003047692164527727
num__mean_bp_noninvasive_72h_max,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00018002721547747812,-5.9725900346279514e-05
num__mean_bp_noninvasive_72h_std,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008525859583461875,-0.0002506910153387212
num__mean_bp_noninvasive_72h_observed_hours,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007534939931123531,0.00011409452658209527
num__respiratory_rate_72h_mean,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007629756532086148,-9.172097197914341e-05
num__respiratory_rate_72h_min,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00040119814893981216,-3.355912074445195e-05
num__respiratory_rate_72h_max,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007342680229929893,6.865501592750599e-05
num__respiratory_rate_72h_std,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006088504524647605,-0.00015708060095429686
num__respiratory_rate_72h_observed_hours,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001158910884388992,1.989128196873532e-05
num__spo2_72h_mean,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00042530475551720885,-0.00011792170988337508
num__spo2_72h_min,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005002202292049177,5.579425483695059e-07
num__spo2_72h_max,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,5.924270687971689e-05,-9.987027391815864e-06
num__spo2_72h_std,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009085637166114836,0.00012525393850691633
num__spo2_72h_observed_hours,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003118944447407205,-4.6789058639898054e-05
num__systolic_bp_arterial_72h_mean,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00025429457885706386,5.47418370744398e-05
num__systolic_bp_arterial_72h_min,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002426650622095948,3.092980660438436e-05
num__systolic_bp_arterial_72h_max,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0010992839819335852,0.00013384709794635205
num__systolic_bp_arterial_72h_std,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,6.316733353496134e-05,-1.2239966476112305e-05
num__systolic_bp_arterial_72h_observed_hours,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00040797636246748647,-2.266358633445352e-06
num__systolic_bp_noninvasive_72h_mean,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008657700610788618,-3.92936231260715e-06
num__systolic_bp_noninvasive_72h_min,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009190296112489369,3.7846435456807282e-06
num__systolic_bp_noninvasive_72h_max,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007107733673130426,0.0002576163675282071
num__systolic_bp_noninvasive_72h_std,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006786156729116789,0.0002148178499219947
num__systolic_bp_noninvasive_72h_observed_hours,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007123326815654054,0.0001077876153625892
num__ed_length_of_stay_hours_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__ed_length_of_stay_hours_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.012278949125789196,0.0004262639342387447
num__ed_to_admission_hours_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__ed_to_admission_hours_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.012302345847399946,0.0005247902220973601
num__ed_to_ward_delay_hours_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__ed_to_ward_delay_hours_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,1.4306205655115342e-05,-8.328816092587365e-06
num__days_since_previous_hospital_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__days_since_previous_icu_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,3.4728095809581836e-05,7.092091731700402e-06
num__time_to_first_transfer_hours_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001890031462478463,-1.7220360592552963e-05
num__time_to_first_transfer_hours_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0038733023893531963,0.00010627450835155121
num__first_order_hours_from_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__first_order_hours_from_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.004884182701015974,0.0004552723203731974
num__last_order_hours_from_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__last_order_hours_from_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.008226072568296428,0.002563067114951183
num__days_since_latest_body_measure_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007883579496261785,0.00010902579015934654
num__days_since_latest_body_measure_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.016409805058866824,0.005274366388564522
num__latest_bmi_before_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00013970386055481803,7.564423105114714e-05
num__latest_bmi_before_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0027051961043577516,-8.201805311021158e-05
num__previous_bmi_before_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__previous_bmi_before_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0013706517640050913,-0.00010349418900052885
num__bmi_change_recent_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,5.300923822561656e-05,4.730343156099969e-06
num__bmi_change_recent_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007922831251831992,-2.9364175527867915e-05
num__latest_weight_kg_before_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00048064890094430426,0.00011754187372513274
num__latest_weight_kg_before_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0026730212238329403,0.00037483721312629145
num__previous_weight_kg_before_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001949417444179197,3.070141727526271e-05
num__previous_weight_kg_before_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0010161058582237705,0.00013301279893258297
num__weight_change_recent_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00030085365276321264,1.8623323591765072e-05
num__weight_change_recent_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0015011986569229139,7.76437566435059e-05
num__latest_height_cm_before_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009057097878368937,0.00022150719504337416
num__latest_height_cm_before_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0025138960960617456,0.00015313741258036245
num__previous_height_cm_before_admission_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00011612159232822417,-8.813824961142052e-06
num__previous_height_cm_before_admission_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001026341627328627,3.928358868213125e-06
num__height_change_recent_missing,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002169439562599471,-8.71076166356245e-06
num__height_change_recent_filled,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0012519789445014791,4.471348024852117e-05
num__orders_per_hospital_day,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.004012239503633017,0.0006067448467145811
num__new_orders_last_24h_per_hospital_day,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.003080933902758771,-0.00030261910454546073
num__medications_per_hospital_day,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0035080888494477703,0.00023232308228276043
