processed_feature_name,feature_importance
num__wbc_lab_max_value,0.00032235522
num__glucose_lab_min_value,0.0003222822
num__wbc_lab_first_72h_mean,0.00032223825
num__recent_psych_admission_90d_x_substance_use,0.00032213173
num__urea_nitrogen_lab_value_range,0.00032193214
num__sodium_lab_first_24h_mean,0.0003217822
num__glucose_lab_first_72h_min,0.00032165617
num__urea_nitrogen_lab_first_24h_min,0.00032158647
num__mean_bp_noninvasive_vital_max_value,0.0003212314
num__medications_per_hospital_day,0.00032123117
num__sodium_lab_std_value,0.00032103955
num__previous_nonpsych_admissions_90d,0.00032096487
num__self_harm_without_aftercare_or_safety_plan_flag,0.00032080754
num__num_lab_events_first_24h,0.0003207307
num__late_medication_change_without_discharge_med_plan_flag,0.00031996003
num__previous_admission_order_activity_count,0.00031951742
num__previous_ed_visits_30d,0.00031924777
num__glucose_lab_max_value,0.00031863246
num__emar_infusion_administration_count,0.0003185343
num__emar_nonpsychotropic_not_given_count,0.00031849596
num__num_pain_chart_events,0.00031794506
num__late_routine_care_order_share_last_12h,0.00031788513
num__mean_bp_noninvasive_vital_mean_value,0.00031725338
num__respiratory_rate_vital_max_value,0.00031709997
num__had_mood_stabiliser_order,0.00031695797
num__num_infusion_pharmacy_orders,0.00031678635
num__latest_bmi_before_admission,0.00031653134
num__microbiology_test_count,0.00031572985
num__prior_psych_90d_x_substance_use,0.00031563442
num__high_order_activity_and_late_last_order,0.00031508398
num__wbc_lab_first_24h_mean,0.00031470682
num__medicaid_flag,0.0003146939
num__urea_nitrogen_lab_last_value,0.00031360894
num__late_discontinued_lab_orders,0.00031352646
num__platelet_lab_coefficient_of_variation,0.00031298195
num__latest_weight_kg_before_admission_filled,0.00031286324
num__sodium_lab_first_value,0.00031282526
num__followup_order_proportion,0.00031272272
